booking_id,arrival_date,departure_date,room_cat_id,guests,channel,rate_paid_eur,days_before_arrival,status
BK-02939,2025-11-05,2025-11-06,sup-001,2,DIRECT,143.29,13,CANCELLED
BK-02940,2025-11-05,2025-11-06,dob-001,2,EXPEDIA,106.76,18,CONFIRMED
BK-02941,2025-11-05,2025-11-06,dob-001,2,BOOKING,105.28,11,CONFIRMED
BK-02942,2025-11-05,2025-11-06,dob-001,1,BOOKING,109.56,4,CONFIRMED
BK-02943,2025-11-05,2025-11-06,sup-001,2,BOOKING,135.08,18,CONFIRMED
BK-02944,2025-11-05,2025-11-06,dob-001,2,AIRBNB,105.43,18,CONFIRMED
BK-02945,2025-11-05,2025-11-07,sup-001,2,BOOKING,141.96,9,CONFIRMED
BK-02946,2025-11-05,2025-11-06,sup-001,1,BOOKING,136.78,18,CONFIRMED
BK-02947,2025-11-06,2025-11-08,sup-001,2,EXPEDIA,142.87,0,CONFIRMED
BK-02948,2025-11-06,2025-11-12,dob-001,1,DIRECT,114.34,7,CONFIRMED
BK-02949,2025-11-06,2025-11-09,dob-001,1,EXPEDIA,110.86,0,CONFIRMED
BK-02950,2025-11-06,2025-11-07,dob-001,1,EXPEDIA,104.62,2,CONFIRMED
BK-02951,2025-11-06,2025-11-07,dob-001,2,EXPEDIA,104.67,7,CANCELLED
BK-02952,2025-11-06,2025-11-08,sup-001,2,EXPEDIA,141.91,6,CONFIRMED
BK-02953,2025-11-06,2025-11-08,sup-001,1,DIRECT,154.72,1,CONFIRMED
BK-02954,2025-11-06,2025-11-07,sup-001,2,DIRECT,151.17,0,CANCELLED
BK-02955,2025-11-07,2025-11-08,sui-001,2,DIRECT,253.77,29,CONFIRMED
BK-02956,2025-11-07,2025-11-09,sup-001,1,AIRBNB,170.74,17,CONFIRMED
BK-02957,2025-11-07,2025-11-12,dob-001,1,BOOKING,131.97,16,CONFIRMED
BK-02958,2025-11-07,2025-11-08,dob-001,2,DIRECT,142.83,0,CONFIRMED
BK-02959,2025-11-07,2025-11-08,dob-001,1,BOOKING,136.28,16,NO_SHOW
BK-02960,2025-11-07,2025-11-09,dob-001,2,EXPEDIA,135.63,35,CONFIRMED
BK-02961,2025-11-07,2025-11-08,sui-001,1,EXPEDIA,235.97,14,CONFIRMED
BK-02962,2025-11-07,2025-11-08,sui-001,1,DIRECT,252.17,13,CONFIRMED
BK-02963,2025-11-07,2025-11-09,sui-001,1,AIRBNB,230.52,13,CONFIRMED
BK-02964,2025-11-07,2025-11-10,sup-001,1,EXPEDIA,179.42,31,CONFIRMED
BK-02965,2025-11-07,2025-11-08,sup-001,2,DIRECT,192.66,11,CONFIRMED
BK-02966,2025-11-07,2025-11-09,dob-001,2,BOOKING,139.19,11,CONFIRMED
BK-02967,2025-11-07,2025-11-08,dob-001,1,DIRECT,147.59,0,CANCELLED
BK-02968,2025-11-08,2025-11-11,sui-001,3,DIRECT,239.39,9,CONFIRMED
BK-02969,2025-11-08,2025-11-10,dob-001,1,BOOKING,130.07,6,CONFIRMED
BK-02970,2025-11-08,2025-11-10,dob-001,2,BOOKING,134.38,5,CONFIRMED
BK-02971,2025-11-08,2025-11-11,sui-001,2,DIRECT,242.26,16,CONFIRMED
BK-02972,2025-11-08,2025-11-10,dob-001,2,BOOKING,139.63,14,CONFIRMED
BK-02973,2025-11-08,2025-11-10,dob-001,1,AIRBNB,128.31,17,CONFIRMED
BK-02974,2025-11-08,2025-11-09,sup-001,2,BOOKING,163.37,4,CONFIRMED
BK-02975,2025-11-08,2025-11-10,dob-001,2,DIRECT,141.89,9,CONFIRMED
BK-02976,2025-11-08,2025-11-09,dob-001,2,DIRECT,143.1,27,CANCELLED
BK-02977,2025-11-08,2025-11-09,dob-001,2,AIRBNB,123.24,20,CONFIRMED
BK-02978,2025-11-08,2025-11-10,dob-001,2,DIRECT,141.91,0,CONFIRMED
BK-02979,2025-11-08,2025-11-10,dob-001,1,EXPEDIA,133.07,10,CONFIRMED
BK-02980,2025-11-08,2025-11-10,dob-001,1,BOOKING,135.45,4,CANCELLED
BK-02981,2025-11-09,2025-11-12,sui-001,2,EXPEDIA,186.21,3,CONFIRMED
BK-02982,2025-11-09,2025-11-11,sup-001,2,BOOKING,142.46,6,CONFIRMED
BK-02983,2025-11-09,2025-11-15,dob-001,1,AIRBNB,105.43,0,CONFIRMED
BK-02984,2025-11-09,2025-11-10,sui-001,1,BOOKING,190.27,11,CONFIRMED
BK-02985,2025-11-09,2025-11-12,dob-001,2,AIRBNB,103.68,12,CONFIRMED
BK-02986,2025-11-09,2025-11-10,dob-001,2,BOOKING,107.1,8,CONFIRMED
BK-02987,2025-11-09,2025-11-11,dob-001,2,AIRBNB,107.58,12,CONFIRMED
BK-02988,2025-11-09,2025-11-13,sui-001,2,EXPEDIA,190.95,2,CANCELLED
BK-02989,2025-11-10,2025-11-12,sui-001,3,DIRECT,204.42,11,CONFIRMED
BK-02990,2025-11-10,2025-11-12,sup-001,2,DIRECT,147.66,1,CONFIRMED
BK-02991,2025-11-10,2025-11-12,dob-001,2,DIRECT,111.92,17,CONFIRMED
BK-02992,2025-11-10,2025-11-12,dob-001,2,DIRECT,122.37,0,CONFIRMED
BK-02993,2025-11-10,2025-11-11,dob-001,1,AIRBNB,107.01,17,CONFIRMED
BK-02994,2025-11-10,2025-11-12,dob-001,1,EXPEDIA,110.6,5,CONFIRMED
BK-02995,2025-11-10,2025-11-13,sup-001,2,AIRBNB,128.6,7,CONFIRMED
BK-02996,2025-11-10,2025-11-12,sup-001,2,DIRECT,145.12,10,CONFIRMED
BK-02997,2025-11-11,2025-11-13,sup-001,2,BOOKING,145.64,13,CONFIRMED
BK-02998,2025-11-11,2025-11-14,dob-001,2,DIRECT,111.46,17,CONFIRMED
BK-02999,2025-11-11,2025-11-12,dob-001,2,DIRECT,120.14,0,CONFIRMED
BK-03000,2025-11-11,2025-11-12,sup-001,2,AIRBNB,133.43,11,CANCELLED
BK-03001,2025-11-11,2025-11-13,sui-001,3,AIRBNB,180.16,13,CONFIRMED
BK-03002,2025-11-11,2025-11-12,sui-001,2,EXPEDIA,188.03,6,CANCELLED
BK-03003,2025-11-11,2025-11-12,dob-001,2,BOOKING,112.49,13,CANCELLED
BK-03004,2025-11-11,2025-11-13,sup-001,1,EXPEDIA,145.63,16,CONFIRMED
BK-03005,2025-11-12,2025-11-13,dob-001,1,DIRECT,114.49,10,CONFIRMED
BK-03006,2025-11-12,2025-11-13,dob-001,2,BOOKING,103.39,16,CONFIRMED
BK-03007,2025-11-12,2025-11-13,sui-001,1,DIRECT,196.91,0,CONFIRMED
BK-03008,2025-11-12,2025-11-14,dob-001,2,EXPEDIA,104.74,0,CONFIRMED
BK-03009,2025-11-12,2025-11-13,dob-001,1,DIRECT,114.02,0,CONFIRMED
BK-03010,2025-11-12,2025-11-14,dob-001,1,DIRECT,115.99,29,CONFIRMED
BK-03011,2025-11-12,2025-11-13,sui-001,2,DIRECT,208.04,19,NO_SHOW
BK-03012,2025-11-12,2025-11-13,dob-001,2,EXPEDIA,109.4,0,CONFIRMED
BK-03013,2025-11-13,2025-11-15,sui-001,3,AIRBNB,173.56,0,CONFIRMED
BK-03014,2025-11-13,2025-11-14,dob-001,1,DIRECT,111.24,0,CANCELLED
BK-03015,2025-11-13,2025-11-15,sup-001,1,BOOKING,143.79,6,CONFIRMED
BK-03016,2025-11-13,2025-11-16,dob-001,2,DIRECT,118.61,0,CONFIRMED
BK-03017,2025-11-13,2025-11-15,dob-001,1,AIRBNB,97.59,4,CONFIRMED
BK-03018,2025-11-13,2025-11-16,dob-001,1,DIRECT,112.18,7,CONFIRMED
BK-03019,2025-11-13,2025-11-14,dob-001,2,EXPEDIA,111.29,2,CONFIRMED
BK-03020,2025-11-13,2025-11-14,dob-001,2,BOOKING,110.57,5,CONFIRMED
BK-03021,2025-11-14,2025-11-16,dob-001,2,AIRBNB,128.85,27,CONFIRMED
BK-03022,2025-11-14,2025-11-15,dob-001,1,BOOKING,134.49,9,CONFIRMED
BK-03023,2025-11-14,2025-11-19,dob-001,2,BOOKING,129.55,15,CONFIRMED
BK-03024,2025-11-14,2025-11-15,sup-001,1,DIRECT,181.9,20,NO_SHOW
BK-03025,2025-11-14,2025-11-16,sui-001,1,BOOKING,237.97,11,CONFIRMED
BK-03026,2025-11-14,2025-11-16,sup-001,2,AIRBNB,166.2,15,CONFIRMED
BK-03027,2025-11-14,2025-11-16,dob-001,2,DIRECT,148.95,0,CONFIRMED
BK-03028,2025-11-14,2025-11-15,dob-001,1,AIRBNB,121.35,0,CONFIRMED
BK-03029,2025-11-14,2025-11-15,dob-001,1,DIRECT,138.23,8,CONFIRMED
BK-03030,2025-11-14,2025-11-15,sup-001,2,DIRECT,194.67,17,CONFIRMED
BK-03031,2025-11-14,2025-11-15,dob-001,2,BOOKING,135.87,6,CONFIRMED
BK-03032,2025-11-14,2025-11-16,dob-001,1,AIRBNB,131.35,15,CONFIRMED
BK-03033,2025-11-14,2025-11-17,sup-001,1,AIRBNB,168.54,9,CONFIRMED
BK-03034,2025-11-15,2025-11-17,sup-001,2,BOOKING,177.09,30,CONFIRMED
BK-03035,2025-11-15,2025-11-16,sui-001,2,BOOKING,229.67,0,CONFIRMED
BK-03036,2025-11-15,2025-11-16,sui-001,3,BOOKING,224.23,3,CONFIRMED
BK-03037,2025-11-15,2025-11-17,dob-001,1,BOOKING,137.22,6,CONFIRMED
BK-03038,2025-11-15,2025-11-16,dob-001,2,BOOKING,126.99,19,CONFIRMED
BK-03039,2025-11-15,2025-11-18,sup-001,2,DIRECT,178.57,26,CONFIRMED
BK-03040,2025-11-15,2025-11-17,sui-001,3,BOOKING,238.45,14,CONFIRMED
BK-03041,2025-11-15,2025-11-16,sup-001,2,DIRECT,184.87,7,CONFIRMED
BK-03042,2025-11-15,2025-11-17,dob-001,1,BOOKING,135.04,0,CONFIRMED
BK-03043,2025-11-15,2025-11-16,dob-001,2,DIRECT,141.53,31,CONFIRMED
BK-03044,2025-11-15,2025-11-17,sup-001,2,DIRECT,194.55,33,CONFIRMED
BK-03045,2025-11-15,2025-11-16,sup-001,2,DIRECT,182.45,12,CANCELLED
BK-03046,2025-11-15,2025-11-16,dob-001,2,DIRECT,145.07,22,CONFIRMED
BK-03047,2025-11-16,2025-11-17,dob-001,2,DIRECT,115.55,7,CONFIRMED
BK-03048,2025-11-16,2025-11-18,sui-001,1,EXPEDIA,188.91,0,CONFIRMED
BK-03049,2025-11-16,2025-11-17,dob-001,2,DIRECT,114.42,12,CONFIRMED
BK-03050,2025-11-16,2025-11-17,dob-001,2,DIRECT,115.73,0,CONFIRMED
BK-03051,2025-11-16,2025-11-17,sui-001,3,DIRECT,201.56,5,CONFIRMED
BK-03052,2025-11-16,2025-11-17,dob-001,2,BOOKING,103.57,6,CONFIRMED
BK-03053,2025-11-16,2025-11-17,dob-001,1,BOOKING,105.36,10,CONFIRMED
BK-03054,2025-11-16,2025-11-17,dob-001,2,DIRECT,119.09,8,CONFIRMED
BK-03055,2025-11-17,2025-11-19,sui-001,1,BOOKING,188.39,0,CONFIRMED
BK-03056,2025-11-17,2025-11-19,dob-001,2,DIRECT,118.31,0,CONFIRMED
BK-03057,2025-11-17,2025-11-19,dob-001,2,BOOKING,104.92,11,CANCELLED
BK-03058,2025-11-17,2025-11-20,dob-001,1,BOOKING,109.16,1,CONFIRMED
BK-03059,2025-11-17,2025-11-19,dob-001,2,BOOKING,104.61,6,CONFIRMED
BK-03060,2025-11-17,2025-11-19,dob-001,2,BOOKING,108.45,4,CONFIRMED
BK-03061,2025-11-17,2025-11-18,dob-001,2,BOOKING,105.21,1,CONFIRMED
BK-03062,2025-11-17,2025-11-20,dob-001,2,EXPEDIA,111.09,2,CONFIRMED
BK-03063,2025-11-18,2025-11-20,dob-001,1,AIRBNB,100.78,17,CONFIRMED
BK-03064,2025-11-18,2025-11-21,sup-001,2,AIRBNB,134.08,0,CONFIRMED
BK-03065,2025-11-18,2025-11-19,sup-001,2,DIRECT,153.99,10,CONFIRMED
BK-03066,2025-11-18,2025-11-20,sui-001,2,DIRECT,205.66,5,CONFIRMED
BK-03067,2025-11-18,2025-11-24,dob-001,2,DIRECT,114.23,9,CONFIRMED
BK-03068,2025-11-18,2025-11-19,dob-001,2,EXPEDIA,112.21,0,CONFIRMED
BK-03069,2025-11-18,2025-11-20,dob-001,1,DIRECT,112.29,12,CONFIRMED
BK-03070,2025-11-18,2025-11-21,dob-001,2,BOOKING,109.32,0,CONFIRMED
BK-03071,2025-11-19,2025-11-23,dob-001,1,DIRECT,113.3,11,CONFIRMED
BK-03072,2025-11-19,2025-11-21,dob-001,2,BOOKING,112.47,0,CONFIRMED
BK-03073,2025-11-19,2025-11-21,dob-001,2,DIRECT,111.2,5,CONFIRMED
BK-03074,2025-11-19,2025-11-23,dob-001,1,EXPEDIA,102.64,0,CONFIRMED
BK-03075,2025-11-19,2025-11-20,sup-001,1,BOOKING,136.77,11,CONFIRMED
BK-03076,2025-11-19,2025-11-20,sup-001,2,EXPEDIA,136.68,14,CONFIRMED
BK-03077,2025-11-19,2025-11-22,dob-001,2,DIRECT,116.71,0,CONFIRMED
BK-03078,2025-11-19,2025-11-20,dob-001,2,BOOKING,107.24,8,CONFIRMED
BK-03079,2025-11-20,2025-11-23,dob-001,2,DIRECT,120.69,3,CONFIRMED
BK-03080,2025-11-20,2025-11-21,sup-001,1,AIRBNB,126.84,1,CONFIRMED
BK-03081,2025-11-20,2025-11-21,sup-001,2,BOOKING,140.71,2,CONFIRMED
BK-03082,2025-11-20,2025-11-22,sup-001,2,EXPEDIA,144.27,6,CONFIRMED
BK-03083,2025-11-20,2025-11-21,sup-001,2,BOOKING,136.92,0,CONFIRMED
BK-03084,2025-11-20,2025-11-23,dob-001,2,BOOKING,111.49,1,CONFIRMED
BK-03085,2025-11-20,2025-11-21,sup-001,1,DIRECT,144.66,0,CONFIRMED
BK-03086,2025-11-20,2025-11-22,dob-001,2,BOOKING,109.63,0,CONFIRMED
BK-03087,2025-11-21,2025-11-24,sup-001,1,DIRECT,189.32,14,CANCELLED
BK-03088,2025-11-21,2025-11-23,dob-001,2,EXPEDIA,128.23,15,CONFIRMED
BK-03089,2025-11-21,2025-11-23,dob-001,2,BOOKING,138.77,8,CANCELLED
BK-03090,2025-11-21,2025-11-22,dob-001,2,BOOKING,137.68,31,CONFIRMED
BK-03091,2025-11-21,2025-11-23,sup-001,1,AIRBNB,156.05,4,CONFIRMED
BK-03092,2025-11-21,2025-11-26,sup-001,2,DIRECT,189.28,2,CONFIRMED
BK-03093,2025-11-21,2025-11-22,sui-001,2,EXPEDIA,234.59,8,CONFIRMED
BK-03094,2025-11-21,2025-11-24,dob-001,1,DIRECT,143.92,29,CONFIRMED
BK-03095,2025-11-21,2025-11-23,sup-001,2,BOOKING,163.33,10,CONFIRMED
BK-03096,2025-11-21,2025-11-24,sup-001,2,DIRECT,191.91,7,CONFIRMED
BK-03097,2025-11-21,2025-11-24,dob-001,1,BOOKING,138.39,21,CONFIRMED
BK-03098,2025-11-21,2025-11-23,sup-001,1,BOOKING,179.2,19,CONFIRMED
BK-03099,2025-11-21,2025-11-22,sui-001,2,EXPEDIA,227.14,35,CONFIRMED
BK-03100,2025-11-22,2025-11-23,dob-001,2,DIRECT,147.82,29,CONFIRMED
BK-03101,2025-11-22,2025-11-24,dob-001,2,DIRECT,141.19,5,CONFIRMED
BK-03102,2025-11-22,2025-11-25,dob-001,1,AIRBNB,127.52,18,CONFIRMED
BK-03103,2025-11-22,2025-11-23,dob-001,2,DIRECT,150.86,0,CONFIRMED
BK-03104,2025-11-22,2025-11-24,dob-001,2,EXPEDIA,136.12,9,CONFIRMED
BK-03105,2025-11-22,2025-11-26,dob-001,1,BOOKING,138.6,16,CONFIRMED
BK-03106,2025-11-22,2025-11-23,dob-001,2,DIRECT,137.21,6,CONFIRMED
BK-03107,2025-11-22,2025-11-24,sup-001,2,DIRECT,188.73,13,CONFIRMED
BK-03108,2025-11-22,2025-11-24,dob-001,2,BOOKING,132.85,7,CONFIRMED
BK-03109,2025-11-22,2025-11-25,sui-001,2,BOOKING,227.46,11,CONFIRMED
BK-03110,2025-11-22,2025-11-23,dob-001,1,DIRECT,137.12,18,CONFIRMED
BK-03111,2025-11-22,2025-11-24,dob-001,2,BOOKING,134.03,0,CONFIRMED
BK-03112,2025-11-22,2025-11-24,dob-001,1,DIRECT,141.36,12,CONFIRMED
BK-03113,2025-11-23,2025-11-25,sui-001,3,DIRECT,199.43,11,CONFIRMED
BK-03114,2025-11-23,2025-11-26,sup-001,1,DIRECT,156.86,15,CONFIRMED
BK-03115,2025-11-23,2025-11-25,sup-001,1,DIRECT,147.83,11,CONFIRMED
BK-03116,2025-11-23,2025-11-24,dob-001,2,EXPEDIA,108.35,7,CONFIRMED
BK-03117,2025-11-23,2025-11-25,dob-001,1,AIRBNB,100.21,0,CONFIRMED
BK-03118,2025-11-23,2025-11-25,sui-001,1,DIRECT,208.69,6,CONFIRMED
BK-03119,2025-11-23,2025-11-24,sui-001,3,BOOKING,190.33,8,CONFIRMED
BK-03120,2025-11-23,2025-11-25,dob-001,2,DIRECT,119.4,1,CONFIRMED
BK-03121,2025-11-24,2025-11-26,dob-001,2,EXPEDIA,112.62,0,CONFIRMED
BK-03122,2025-11-24,2025-11-27,dob-001,2,BOOKING,104.56,10,CONFIRMED
BK-03123,2025-11-24,2025-11-26,sup-001,2,BOOKING,144.99,15,CONFIRMED
BK-03124,2025-11-24,2025-11-26,sup-001,1,BOOKING,137.85,6,CONFIRMED
BK-03125,2025-11-24,2025-11-25,dob-001,2,DIRECT,112.59,14,CONFIRMED
BK-03126,2025-11-24,2025-11-26,dob-001,2,DIRECT,116.67,8,CONFIRMED
BK-03127,2025-11-24,2025-11-29,sup-001,1,AIRBNB,136.67,5,CONFIRMED
BK-03128,2025-11-24,2025-11-25,sup-001,2,EXPEDIA,141.28,6,CONFIRMED
BK-03129,2025-11-25,2025-11-27,dob-001,2,BOOKING,103.36,0,NO_SHOW
BK-03130,2025-11-25,2025-11-26,sup-001,1,DIRECT,158.02,1,CONFIRMED
BK-03131,2025-11-25,2025-11-27,sui-001,1,BOOKING,186.22,9,CONFIRMED
BK-03132,2025-11-25,2025-11-27,dob-001,2,DIRECT,122.33,15,CONFIRMED
BK-03133,2025-11-25,2025-11-27,sup-001,2,DIRECT,149.32,6,CONFIRMED
BK-03134,2025-11-25,2025-11-28,dob-001,2,AIRBNB,99.02,15,CONFIRMED
BK-03135,2025-11-25,2025-11-27,sup-001,2,DIRECT,148.16,0,CONFIRMED
BK-03136,2025-11-25,2025-11-28,dob-001,1,BOOKING,111.12,1,CONFIRMED
BK-03137,2025-11-26,2025-11-27,dob-001,2,EXPEDIA,109.61,15,CONFIRMED
BK-03138,2025-11-26,2025-11-29,dob-001,2,BOOKING,103.0,16,CANCELLED
BK-03139,2025-11-26,2025-11-28,dob-001,2,DIRECT,117.88,0,CONFIRMED
BK-03140,2025-11-26,2025-11-27,dob-001,2,EXPEDIA,109.74,4,CONFIRMED
BK-03141,2025-11-26,2025-11-28,sup-001,2,DIRECT,152.38,0,CONFIRMED
BK-03142,2025-11-26,2025-11-28,sui-001,3,AIRBNB,176.93,7,CONFIRMED
BK-03143,2025-11-26,2025-11-29,dob-001,2,BOOKING,112.1,12,CONFIRMED
BK-03144,2025-11-26,2025-11-27,dob-001,2,BOOKING,107.35,0,CONFIRMED
BK-03145,2025-11-27,2025-11-28,sui-001,2,BOOKING,189.31,1,CONFIRMED
BK-03146,2025-11-27,2025-11-28,sup-001,2,DIRECT,146.28,0,CONFIRMED
BK-03147,2025-11-27,2025-11-28,sui-001,2,DIRECT,197.02,9,CONFIRMED
BK-03148,2025-11-27,2025-11-29,dob-001,1,DIRECT,122.36,5,CONFIRMED
BK-03149,2025-11-27,2025-11-29,dob-001,2,BOOKING,109.5,8,CONFIRMED
BK-03150,2025-11-27,2025-11-29,sui-001,1,BOOKING,183.94,7,CONFIRMED
BK-03151,2025-11-27,2025-11-30,sui-001,2,BOOKING,190.41,5,CONFIRMED
BK-03152,2025-11-27,2025-11-30,dob-001,2,AIRBNB,106.25,26,CONFIRMED
BK-03153,2025-11-28,2025-12-01,sui-001,2,DIRECT,251.44,11,CONFIRMED
BK-03154,2025-11-28,2025-12-01,sup-001,2,BOOKING,175.41,20,CONFIRMED
BK-03155,2025-11-28,2025-12-01,dob-001,2,EXPEDIA,136.7,0,CONFIRMED
BK-03156,2025-11-28,2025-11-29,dob-001,1,BOOKING,138.67,12,CONFIRMED
BK-03157,2025-11-28,2025-11-30,sup-001,1,AIRBNB,167.13,30,CONFIRMED
BK-03158,2025-11-28,2025-11-29,dob-001,2,EXPEDIA,137.01,24,CONFIRMED
BK-03159,2025-11-28,2025-11-30,dob-001,1,DIRECT,139.05,6,CONFIRMED
BK-03160,2025-11-28,2025-11-30,dob-001,2,BOOKING,138.67,15,CONFIRMED
BK-03161,2025-11-28,2025-11-30,dob-001,2,AIRBNB,132.07,5,CONFIRMED
BK-03162,2025-11-28,2025-11-29,sui-001,2,EXPEDIA,236.24,17,CONFIRMED
BK-03163,2025-11-28,2025-12-01,sui-001,3,DIRECT,256.48,12,CONFIRMED
BK-03164,2025-11-28,2025-11-30,dob-001,1,EXPEDIA,132.39,25,CONFIRMED
BK-03165,2025-11-28,2025-12-04,dob-001,2,BOOKING,139.67,1,CONFIRMED
BK-03166,2025-11-29,2025-12-01,sui-001,2,DIRECT,254.86,22,CANCELLED
BK-03167,2025-11-29,2025-12-01,sui-001,2,BOOKING,241.95,16,CONFIRMED
BK-03168,2025-11-29,2025-12-01,dob-001,2,DIRECT,142.46,9,NO_SHOW
BK-03169,2025-11-29,2025-11-30,sui-001,3,AIRBNB,230.53,10,CANCELLED
BK-03170,2025-11-29,2025-12-02,dob-001,2,DIRECT,140.38,31,CANCELLED
BK-03171,2025-11-29,2025-11-30,sup-001,1,AIRBNB,161.98,7,CONFIRMED
BK-03172,2025-11-29,2025-12-01,dob-001,2,DIRECT,141.22,17,CONFIRMED
BK-03173,2025-11-29,2025-11-30,sup-001,1,BOOKING,178.02,17,CONFIRMED
BK-03174,2025-11-29,2025-11-30,dob-001,1,BOOKING,128.27,20,CONFIRMED
BK-03175,2025-11-29,2025-12-02,sup-001,2,DIRECT,186.87,18,CONFIRMED
BK-03176,2025-11-29,2025-11-30,sup-001,2,AIRBNB,160.57,19,CONFIRMED
BK-03177,2025-11-29,2025-11-30,sup-001,2,DIRECT,181.88,27,CONFIRMED
BK-03178,2025-11-29,2025-11-30,dob-001,2,AIRBNB,124.17,1,CONFIRMED
BK-03179,2025-11-30,2025-12-02,sui-001,1,DIRECT,213.68,11,CONFIRMED
BK-03180,2025-11-30,2025-12-04,sup-001,2,DIRECT,145.85,22,CONFIRMED
BK-03181,2025-11-30,2025-12-01,sui-001,2,DIRECT,201.29,7,CONFIRMED
BK-03182,2025-11-30,2025-12-02,dob-001,2,DIRECT,120.48,12,CONFIRMED
BK-03183,2025-11-30,2025-12-01,dob-001,2,DIRECT,114.5,0,CONFIRMED
BK-03184,2025-11-30,2025-12-03,dob-001,1,DIRECT,113.65,6,CONFIRMED
BK-03185,2025-11-30,2025-12-01,dob-001,1,DIRECT,111.51,9,CONFIRMED
BK-03186,2025-11-30,2025-12-02,sup-001,1,AIRBNB,127.02,0,CONFIRMED
BK-03187,2025-12-01,2025-12-02,dob-001,2,DIRECT,110.98,0,CONFIRMED
BK-03188,2025-12-01,2025-12-02,sup-001,1,BOOKING,141.33,0,CONFIRMED
BK-03189,2025-12-01,2025-12-02,dob-001,2,DIRECT,110.83,0,CONFIRMED
BK-03190,2025-12-01,2025-12-04,sui-001,2,EXPEDIA,180.91,0,CONFIRMED
BK-03191,2025-12-01,2025-12-02,sui-001,1,EXPEDIA,197.67,7,CONFIRMED
BK-03192,2025-12-01,2025-12-02,dob-001,2,BOOKING,102.8,9,CANCELLED
BK-03193,2025-12-01,2025-12-04,dob-001,2,DIRECT,115.58,7,CONFIRMED
BK-03194,2025-12-01,2025-12-02,dob-001,2,DIRECT,111.03,5,CONFIRMED
BK-03195,2025-12-02,2025-12-03,sui-001,2,AIRBNB,173.03,9,CONFIRMED
BK-03196,2025-12-02,2025-12-08,dob-001,2,DIRECT,118.56,9,CONFIRMED
BK-03197,2025-12-02,2025-12-03,dob-001,1,EXPEDIA,103.42,5,CONFIRMED
BK-03198,2025-12-02,2025-12-03,sup-001,1,DIRECT,146.56,5,CONFIRMED
BK-03199,2025-12-02,2025-12-03,dob-001,2,BOOKING,105.34,13,CONFIRMED
BK-03200,2025-12-02,2025-12-03,sui-001,1,DIRECT,204.13,16,CONFIRMED
BK-03201,2025-12-02,2025-12-05,dob-001,2,BOOKING,107.24,6,CONFIRMED
BK-03202,2025-12-02,2025-12-04,dob-001,2,EXPEDIA,107.32,15,CONFIRMED
BK-03203,2025-12-03,2025-12-05,dob-001,2,BOOKING,109.35,2,CONFIRMED
BK-03204,2025-12-03,2025-12-05,dob-001,2,DIRECT,114.71,0,CONFIRMED
BK-03205,2025-12-03,2025-12-04,dob-001,1,AIRBNB,105.31,10,CONFIRMED
BK-03206,2025-12-03,2025-12-04,dob-001,2,EXPEDIA,109.29,2,CONFIRMED
BK-03207,2025-12-03,2025-12-04,dob-001,2,DIRECT,118.95,7,CONFIRMED
BK-03208,2025-12-03,2025-12-06,dob-001,2,EXPEDIA,106.85,20,CANCELLED
BK-03209,2025-12-03,2025-12-05,sup-001,2,DIRECT,154.61,4,CONFIRMED
BK-03210,2025-12-03,2025-12-05,sui-001,3,AIRBNB,174.21,0,CONFIRMED
BK-03211,2025-12-04,2025-12-06,sui-001,3,BOOKING,182.51,13,CONFIRMED
BK-03212,2025-12-04,2025-12-06,dob-001,2,AIRBNB,103.08,11,CONFIRMED
BK-03213,2025-12-04,2025-12-05,dob-001,1,AIRBNB,104.33,0,CONFIRMED
BK-03214,2025-12-04,2025-12-06,dob-001,2,BOOKING,107.68,6,CONFIRMED
BK-03215,2025-12-04,2025-12-06,sup-001,2,EXPEDIA,144.53,9,CONFIRMED
BK-03216,2025-12-04,2025-12-06,sup-001,2,DIRECT,146.09,8,CONFIRMED
BK-03217,2025-12-04,2025-12-05,dob-001,2,DIRECT,112.74,1,CONFIRMED
BK-03218,2025-12-04,2025-12-05,sui-001,2,DIRECT,203.75,12,CONFIRMED
BK-03219,2025-12-05,2025-12-07,sup-001,1,BOOKING,180.1,9,CONFIRMED
BK-03220,2025-12-05,2025-12-06,sui-001,3,DIRECT,250.02,11,CONFIRMED
BK-03221,2025-12-05,2025-12-07,dob-001,2,EXPEDIA,135.75,7,NO_SHOW
BK-03222,2025-12-05,2025-12-06,dob-001,1,AIRBNB,121.84,6,CONFIRMED
BK-03223,2025-12-05,2025-12-08,sui-001,3,BOOKING,232.98,3,CONFIRMED
BK-03224,2025-12-05,2025-12-11,sup-001,2,DIRECT,183.45,21,CONFIRMED
BK-03225,2025-12-05,2025-12-07,dob-001,2,BOOKING,129.39,0,CONFIRMED
BK-03226,2025-12-05,2025-12-07,dob-001,2,DIRECT,141.54,25,CONFIRMED
BK-03227,2025-12-05,2025-12-06,sup-001,2,BOOKING,176.36,12,CONFIRMED
BK-03228,2025-12-05,2025-12-06,dob-001,1,DIRECT,146.08,27,CONFIRMED
BK-03229,2025-12-05,2025-12-07,sui-001,3,DIRECT,253.07,16,CONFIRMED
BK-03230,2025-12-05,2025-12-06,sup-001,2,EXPEDIA,171.75,15,CONFIRMED
BK-03231,2025-12-05,2025-12-06,dob-001,2,DIRECT,145.92,22,CONFIRMED
BK-03232,2025-12-06,2025-12-08,sup-001,1,EXPEDIA,268.08,30,CONFIRMED
